timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1716857640000,2024-05-28T00:54:00Z,101-1-1-0005,247,682,520,892,
1716857700000,2024-05-28T00:55:00Z,101-1-1-0005,0,0,0,0,
1716857760000,2024-05-28T00:56:00Z,101-1-1-0005,0,0,0,0,
1716857820000,2024-05-28T00:57:00Z,101-1-1-0005,0,0,0,0,
1716857880000,2024-05-28T00:58:00Z,101-1-1-0005,0,0,0,0,
1716857940000,2024-05-28T00:59:00Z,101-1-1-0005,0,0,0,0,
1716858000000,2024-05-28T01:00:00Z,101-1-1-0005,0,0,0,0,
1716858060000,2024-05-28T01:01:00Z,101-1-1-0005,0,0,0,0,
1716858120000,2024-05-28T01:02:00Z,101-1-1-0005,0,0,0,0,
1716858180000,2024-05-28T01:03:00Z,101-1-1-0005,0,0,0,0,
1716858240000,2024-05-28T01:04:00Z,101-1-1-0005,0,0,0,0,
1716858300000,2024-05-28T01:05:00Z,101-1-1-0005,0,0,0,0,
1716858360000,2024-05-28T01:06:00Z,101-1-1-0005,0,0,0,0,
1716858420000,2024-05-28T01:07:00Z,101-1-1-0005,0,0,0,0,
1716858480000,2024-05-28T01:08:00Z,101-1-1-0005,0,0,0,0,
1716858540000,2024-05-28T01:09:00Z,101-1-1-0005,326,541,662,914,
1716858600000,2024-05-28T01:10:00Z,101-1-1-0005,46,64,32,85,
1716858660000,2024-05-28T01:11:00Z,101-1-1-0005,0,0,0,0,
1716858720000,2024-05-28T01:12:00Z,101-1-1-0005,0,0,0,0,
1716858780000,2024-05-28T01:13:00Z,101-1-1-0005,0,0,0,0,
1716858840000,2024-05-28T01:14:00Z,101-1-1-0005,0,0,0,0,
1716858900000,2024-05-28T01:15:00Z,101-1-1-0005,0,0,0,0,
1716858960000,2024-05-28T01:16:00Z,101-1-1-0005,0,0,0,0,
1716859020000,2024-05-28T01:17:00Z,101-1-1-0005,0,0,0,0,
1716859080000,2024-05-28T01:18:00Z,101-1-1-0005,0,0,0,0,
1716859140000,2024-05-28T01:19:00Z,101-1-1-0005,0,0,0,0,
1716859200000,2024-05-28T01:20:00Z,101-1-1-0005,0,0,0,0,
1716859260000,2024-05-28T01:21:00Z,101-1-1-0005,0,0,0,0,
1716859320000,2024-05-28T01:22:00Z,101-1-1-0005,0,0,0,0,
1716859380000,2024-05-28T01:23:00Z,101-1-1-0005,0,0,0,0,
1716859440000,2024-05-28T01:24:00Z,101-1-1-0005,0,0,0,0,
1716859500000,2024-05-28T01:25:00Z,101-1-1-0005,0,0,0,0,
1716859560000,2024-05-28T01:26:00Z,101-1-1-0005,139,230,32,270,
1716859620000,2024-05-28T01:27:00Z,101-1-1-0005,1167,1399,1310,2243,
1716859680000,2024-05-28T01:28:00Z,101-1-1-0005,0,0,0,0,
1716859740000,2024-05-28T01:29:00Z,101-1-1-0005,0,0,0,0,
1716859800000,2024-05-28T01:30:00Z,101-1-1-0005,0,0,0,0,
1716859860000,2024-05-28T01:31:00Z,101-1-1-0005,0,0,0,0,
1716859920000,2024-05-28T01:32:00Z,101-1-1-0005,0,0,0,0,
1716859980000,2024-05-28T01:33:00Z,101-1-1-0005,0,0,0,0,
1716860040000,2024-05-28T01:34:00Z,101-1-1-0005,0,0,0,0,
1716860100000,2024-05-28T01:35:00Z,101-1-1-0005,0,0,0,0,
1716860160000,2024-05-28T01:36:00Z,101-1-1-0005,0,0,0,0,
1716860220000,2024-05-28T01:37:00Z,101-1-1-0005,0,0,0,0,
1716860280000,2024-05-28T01:38:00Z,101-1-1-0005,0,0,0,0,
1716860340000,2024-05-28T01:39:00Z,101-1-1-0005,0,0,0,0,
1716860400000,2024-05-28T01:40:00Z,101-1-1-0005,0,0,0,0,
1716860460000,2024-05-28T01:41:00Z,101-1-1-0005,0,0,0,0,
1716860520000,2024-05-28T01:42:00Z,101-1-1-0005,0,0,0,0,
1716860580000,2024-05-28T01:43:00Z,101-1-1-0005,0,0,0,0,
1716860640000,2024-05-28T01:44:00Z,101-1-1-0005,0,0,0,0,
1716860700000,2024-05-28T01:45:00Z,101-1-1-0005,0,0,0,0,
1716860760000,2024-05-28T01:46:00Z,101-1-1-0005,0,0,0,0,
1716860820000,2024-05-28T01:47:00Z,101-1-1-0005,0,0,0,0,
1716860880000,2024-05-28T01:48:00Z,101-1-1-0005,0,0,0,0,
1716860940000,2024-05-28T01:49:00Z,101-1-1-0005,0,0,0,0,
1716861000000,2024-05-28T01:50:00Z,101-1-1-0005,0,0,0,0,
1716861060000,2024-05-28T01:51:00Z,101-1-1-0005,0,0,0,0,
1716861120000,2024-05-28T01:52:00Z,101-1-1-0005,0,0,0,0,
1716861180000,2024-05-28T01:53:00Z,101-1-1-0005,0,0,0,0,
1716861240000,2024-05-28T01:54:00Z,101-1-1-0005,0,0,0,0,
1716861300000,2024-05-28T01:55:00Z,101-1-1-0005,0,0,0,0,
1716861360000,2024-05-28T01:56:00Z,101-1-1-0005,0,0,0,0,
1716861420000,2024-05-28T01:57:00Z,101-1-1-0005,0,0,0,0,
1716861480000,2024-05-28T01:58:00Z,101-1-1-0005,0,0,0,0,
1716861540000,2024-05-28T01:59:00Z,101-1-1-0005,0,0,0,0,
1716861600000,2024-05-28T02:00:00Z,101-1-1-0005,0,0,0,0,
1716861660000,2024-05-28T02:01:00Z,101-1-1-0005,0,0,0,0,
1716861720000,2024-05-28T02:02:00Z,101-1-1-0005,0,0,0,0,
1716861780000,2024-05-28T02:03:00Z,101-1-1-0005,0,0,0,0,
1716861840000,2024-05-28T02:04:00Z,101-1-1-0005,0,0,0,0,
1716861900000,2024-05-28T02:05:00Z,101-1-1-0005,0,0,0,0,
1716861960000,2024-05-28T02:06:00Z,101-1-1-0005,0,0,0,0,
1716862020000,2024-05-28T02:07:00Z,101-1-1-0005,0,0,0,0,
1716862080000,2024-05-28T02:08:00Z,101-1-1-0005,1,225,63,233,
1716862140000,2024-05-28T02:09:00Z,101-1-1-0005,0,0,0,0,
1716862200000,2024-05-28T02:10:00Z,101-1-1-0005,0,0,0,0,
1716862260000,2024-05-28T02:11:00Z,101-1-1-0005,0,0,0,0,
1716862320000,2024-05-28T02:12:00Z,101-1-1-0005,0,0,0,0,
1716862380000,2024-05-28T02:13:00Z,101-1-1-0005,0,0,0,0,
1716862440000,2024-05-28T02:14:00Z,101-1-1-0005,0,7,1,7,
1716862500000,2024-05-28T02:15:00Z,101-1-1-0005,0,0,0,0,
1716862560000,2024-05-28T02:16:00Z,101-1-1-0005,0,0,0,0,
1716862620000,2024-05-28T02:17:00Z,101-1-1-0005,0,0,0,0,
1716862680000,2024-05-28T02:18:00Z,101-1-1-0005,0,0,0,0,
1716862740000,2024-05-28T02:19:00Z,101-1-1-0005,0,0,0,0,
1716862800000,2024-05-28T02:20:00Z,101-1-1-0005,0,0,0,0,
1716862860000,2024-05-28T02:21:00Z,101-1-1-0005,0,0,0,0,
1716862920000,2024-05-28T02:22:00Z,101-1-1-0005,0,0,0,0,
1716862980000,2024-05-28T02:23:00Z,101-1-1-0005,0,0,0,0,
1716863040000,2024-05-28T02:24:00Z,101-1-1-0005,0,0,0,0,
1716863100000,2024-05-28T02:25:00Z,101-1-1-0005,0,0,0,0,
1716863160000,2024-05-28T02:26:00Z,101-1-1-0005,0,0,0,0,
1716863220000,2024-05-28T02:27:00Z,101-1-1-0005,0,0,0,0,
1716863280000,2024-05-28T02:28:00Z,101-1-1-0005,0,0,0,0,
1716863340000,2024-05-28T02:29:00Z,101-1-1-0005,0,0,0,0,
1716863400000,2024-05-28T02:30:00Z,101-1-1-0005,0,0,0,0,
1716863460000,2024-05-28T02:31:00Z,101-1-1-0005,1954,2155,1468,3258,
1716863520000,2024-05-28T02:32:00Z,101-1-1-0005,17,123,323,346,
1716863580000,2024-05-28T02:33:00Z,101-1-1-0005,0,0,0,0,
1716863640000,2024-05-28T02:34:00Z,101-1-1-0005,0,0,0,0,
1716863700000,2024-05-28T02:35:00Z,101-1-1-0005,0,0,0,0,
1716863760000,2024-05-28T02:36:00Z,101-1-1-0005,0,0,0,0,
1716863820000,2024-05-28T02:37:00Z,101-1-1-0005,0,0,0,0,
1716863880000,2024-05-28T02:38:00Z,101-1-1-0005,0,0,0,0,
1716863940000,2024-05-28T02:39:00Z,101-1-1-0005,290,391,478,682,
1716864000000,2024-05-28T02:40:00Z,101-1-1-0005,283,468,133,562,
1716864060000,2024-05-28T02:41:00Z,101-1-1-0005,0,0,0,0,
1716864120000,2024-05-28T02:42:00Z,101-1-1-0005,0,0,0,0,
1716864180000,2024-05-28T02:43:00Z,101-1-1-0005,346,1270,396,1374,
1716864240000,2024-05-28T02:44:00Z,101-1-1-0005,333,354,475,679,
1716864300000,2024-05-28T02:45:00Z,101-1-1-0005,0,0,0,0,
1716864360000,2024-05-28T02:46:00Z,101-1-1-0005,0,0,0,0,
1716864420000,2024-05-28T02:47:00Z,101-1-1-0005,0,0,0,0,
1716864480000,2024-05-28T02:48:00Z,101-1-1-0005,0,0,0,0,
1716864540000,2024-05-28T02:49:00Z,101-1-1-0005,0,0,0,0,
1716864600000,2024-05-28T02:50:00Z,101-1-1-0005,0,0,0,0,
1716864660000,2024-05-28T02:51:00Z,101-1-1-0005,0,0,0,0,
1716864720000,2024-05-28T02:52:00Z,101-1-1-0005,0,0,0,0,
1716864780000,2024-05-28T02:53:00Z,101-1-1-0005,0,0,0,0,
1716864840000,2024-05-28T02:54:00Z,101-1-1-0005,0,0,0,0,
1716864900000,2024-05-28T02:55:00Z,101-1-1-0005,0,0,0,0,
1716864960000,2024-05-28T02:56:00Z,101-1-1-0005,0,0,0,0,
1716865020000,2024-05-28T02:57:00Z,101-1-1-0005,0,0,0,0,
1716865080000,2024-05-28T02:58:00Z,101-1-1-0005,0,0,0,0,
1716865140000,2024-05-28T02:59:00Z,101-1-1-0005,0,0,0,0,
1716865200000,2024-05-28T03:00:00Z,101-1-1-0005,0,0,0,0,
1716865260000,2024-05-28T03:01:00Z,101-1-1-0005,0,0,0,0,
1716865320000,2024-05-28T03:02:00Z,101-1-1-0005,0,0,0,0,
1716865380000,2024-05-28T03:03:00Z,101-1-1-0005,0,0,0,0,
1716865440000,2024-05-28T03:04:00Z,101-1-1-0005,0,0,0,0,
1716865500000,2024-05-28T03:05:00Z,101-1-1-0005,0,0,0,0,
1716865560000,2024-05-28T03:06:00Z,101-1-1-0005,0,0,0,0,
1716865620000,2024-05-28T03:07:00Z,101-1-1-0005,0,0,0,0,
1716865680000,2024-05-28T03:08:00Z,101-1-1-0005,0,0,0,0,
1716865740000,2024-05-28T03:09:00Z,101-1-1-0005,0,0,0,0,
1716865800000,2024-05-28T03:10:00Z,101-1-1-0005,143,234,65,281,
1716865860000,2024-05-28T03:11:00Z,101-1-1-0005,0,0,0,0,
1716865920000,2024-05-28T03:12:00Z,101-1-1-0005,0,0,0,0,
1716865980000,2024-05-28T03:13:00Z,101-1-1-0005,0,0,0,0,
1716866040000,2024-05-28T03:14:00Z,101-1-1-0005,29,71,4,76,
1716866100000,2024-05-28T03:15:00Z,101-1-1-0005,0,0,0,0,
1716866160000,2024-05-28T03:16:00Z,101-1-1-0005,0,0,0,0,
1716866220000,2024-05-28T03:17:00Z,101-1-1-0005,0,0,0,0,
1716866280000,2024-05-28T03:18:00Z,101-1-1-0005,0,0,0,0,
1716866340000,2024-05-28T03:19:00Z,101-1-1-0005,0,0,0,0,
1716866400000,2024-05-28T03:20:00Z,101-1-1-0005,0,0,0,0,
1716866460000,2024-05-28T03:21:00Z,101-1-1-0005,0,0,0,0,
1716866520000,2024-05-28T03:22:00Z,101-1-1-0005,0,0,0,0,
1716866580000,2024-05-28T03:23:00Z,101-1-1-0005,0,0,0,0,
1716866640000,2024-05-28T03:24:00Z,101-1-1-0005,0,0,0,0,
1716866700000,2024-05-28T03:25:00Z,101-1-1-0005,0,0,0,0,
1716866760000,2024-05-28T03:26:00Z,101-1-1-0005,0,0,0,0,
1716866820000,2024-05-28T03:27:00Z,101-1-1-0005,0,0,0,0,
1716866880000,2024-05-28T03:28:00Z,101-1-1-0005,0,0,0,0,
1716866940000,2024-05-28T03:29:00Z,101-1-1-0005,501,558,546,927,
1716867000000,2024-05-28T03:30:00Z,101-1-1-0005,0,0,0,0,
1716867060000,2024-05-28T03:31:00Z,101-1-1-0005,0,0,0,0,
1716867120000,2024-05-28T03:32:00Z,101-1-1-0005,0,0,0,0,
1716867180000,2024-05-28T03:33:00Z,101-1-1-0005,2038,2431,2139,3826,
1716867240000,2024-05-28T03:34:00Z,101-1-1-0005,19,11,0,21,
1716867300000,2024-05-28T03:35:00Z,101-1-1-0005,0,0,0,0,
1716867360000,2024-05-28T03:36:00Z,101-1-1-0005,0,0,0,0,
1716867420000,2024-05-28T03:37:00Z,101-1-1-0005,0,0,0,0,
1716867480000,2024-05-28T03:38:00Z,101-1-1-0005,0,0,0,0,
1716867540000,2024-05-28T03:39:00Z,101-1-1-0005,0,0,0,0,
1716867600000,2024-05-28T03:40:00Z,101-1-1-0005,0,0,0,0,
1716867660000,2024-05-28T03:41:00Z,101-1-1-0005,0,0,0,0,
1716867720000,2024-05-28T03:42:00Z,101-1-1-0005,0,0,0,0,
1716867780000,2024-05-28T03:43:00Z,101-1-1-0005,0,0,0,0,
1716867840000,2024-05-28T03:44:00Z,101-1-1-0005,0,0,0,0,
1716867900000,2024-05-28T03:45:00Z,101-1-1-0005,0,0,0,0,
1716867960000,2024-05-28T03:46:00Z,101-1-1-0005,447,713,1005,1310,
1716868020000,2024-05-28T03:47:00Z,101-1-1-0005,0,0,0,0,
1716868080000,2024-05-28T03:48:00Z,101-1-1-0005,0,0,0,0,
1716868140000,2024-05-28T03:49:00Z,101-1-1-0005,0,0,0,0,
1716868200000,2024-05-28T03:50:00Z,101-1-1-0005,0,0,0,0,
1716868260000,2024-05-28T03:51:00Z,101-1-1-0005,0,0,0,0,
1716868320000,2024-05-28T03:52:00Z,101-1-1-0005,0,0,0,0,
1716868380000,2024-05-28T03:53:00Z,101-1-1-0005,0,0,0,0,
1716868440000,2024-05-28T03:54:00Z,101-1-1-0005,0,0,0,0,
1716868500000,2024-05-28T03:55:00Z,101-1-1-0005,0,0,0,0,
1716868560000,2024-05-28T03:56:00Z,101-1-1-0005,0,0,0,0,
1716868620000,2024-05-28T03:57:00Z,101-1-1-0005,0,0,0,0,
1716868680000,2024-05-28T03:58:00Z,101-1-1-0005,0,0,0,0,
1716868740000,2024-05-28T03:59:00Z,101-1-1-0005,0,0,0,0,
1716868800000,2024-05-28T04:00:00Z,101-1-1-0005,0,0,0,0,
1716868860000,2024-05-28T04:01:00Z,101-1-1-0005,2294,1687,2449,3755,
1716868920000,2024-05-28T04:02:00Z,101-1-1-0005,2159,1554,3799,4637,
1716868980000,2024-05-28T04:03:00Z,101-1-1-0005,2724,2663,3546,5204,
1716869040000,2024-05-28T04:04:00Z,101-1-1-0005,1656,2155,2878,3958,
1716869100000,2024-05-28T04:05:00Z,101-1-1-0005,2948,2190,3733,5236,
1716869160000,2024-05-28T04:06:00Z,101-1-1-0005,2517,2806,5887,6990,
1716869220000,2024-05-28T04:07:00Z,101-1-1-0005,1317,2249,2331,3496,
1716869280000,2024-05-28T04:08:00Z,101-1-1-0005,174,1889,284,1918,
1716869340000,2024-05-28T04:09:00Z,101-1-1-0005,19,1802,63,1803,
1716869400000,2024-05-28T04:10:00Z,101-1-1-0005,1931,2530,3550,4767,
1716869460000,2024-05-28T04:11:00Z,101-1-1-0005,2106,1129,1325,2732,
1716869520000,2024-05-28T04:12:00Z,101-1-1-0005,1331,1604,5350,5741,
1716869580000,2024-05-28T04:13:00Z,101-1-1-0005,1134,1546,3020,3577,
1716869640000,2024-05-28T04:14:00Z,101-1-1-0005,1269,1809,3126,3828,
1716869700000,2024-05-28T04:15:00Z,101-1-1-0005,1928,1805,2715,3787,
1716869760000,2024-05-28T04:16:00Z,101-1-1-0005,0,15,220,220,
1716869820000,2024-05-28T04:17:00Z,101-1-1-0005,1939,1314,2463,3398,
1716869880000,2024-05-28T04:18:00Z,101-1-1-0005,0,11,27,29,
1716869940000,2024-05-28T04:19:00Z,101-1-1-0005,0,73,37,81,
1716870000000,2024-05-28T04:20:00Z,101-1-1-0005,0,0,0,0,
1716870060000,2024-05-28T04:21:00Z,101-1-1-0005,0,0,0,0,
1716870120000,2024-05-28T04:22:00Z,101-1-1-0005,0,15,25,29,
1716870180000,2024-05-28T04:23:00Z,101-1-1-0005,0,0,0,0,
1716870240000,2024-05-28T04:24:00Z,101-1-1-0005,0,0,0,0,
1716870300000,2024-05-28T04:25:00Z,101-1-1-0005,0,31,26,40,
1716870360000,2024-05-28T04:26:00Z,101-1-1-0005,0,3,0,3,
1716870420000,2024-05-28T04:27:00Z,101-1-1-0005,0,0,0,0,
1716870480000,2024-05-28T04:28:00Z,101-1-1-0005,0,0,0,0,
1716870540000,2024-05-28T04:29:00Z,101-1-1-0005,9,17,31,36,
1716870600000,2024-05-28T04:30:00Z,101-1-1-0005,0,2,2,2,
1716870660000,2024-05-28T04:31:00Z,101-1-1-0005,0,0,0,0,
1716870720000,2024-05-28T04:32:00Z,101-1-1-0005,0,0,0,0,
1716870780000,2024-05-28T04:33:00Z,101-1-1-0005,0,36,24,43,
1716870840000,2024-05-28T04:34:00Z,101-1-1-0005,0,0,0,0,
1716870900000,2024-05-28T04:35:00Z,101-1-1-0005,0,0,0,0,
1716870960000,2024-05-28T04:36:00Z,101-1-1-0005,0,12,0,12,
1716871020000,2024-05-28T04:37:00Z,101-1-1-0005,0,21,0,21,
1716871080000,2024-05-28T04:38:00Z,101-1-1-0005,0,5,3,5,
1716871140000,2024-05-28T04:39:00Z,101-1-1-0005,0,0,0,0,
1716871200000,2024-05-28T04:40:00Z,101-1-1-0005,301,178,181,393,
1716871260000,2024-05-28T04:41:00Z,101-1-1-0005,0,0,0,0,
1716871320000,2024-05-28T04:42:00Z,101-1-1-0005,0,0,0,0,
1716871380000,2024-05-28T04:43:00Z,101-1-1-0005,1168,730,1166,1804,
1716871440000,2024-05-28T04:44:00Z,101-1-1-0005,165,49,418,452,
1716871500000,2024-05-28T04:45:00Z,101-1-1-0005,0,0,0,0,
1716871560000,2024-05-28T04:46:00Z,101-1-1-0005,302,259,914,996,
1716871620000,2024-05-28T04:47:00Z,101-1-1-0005,214,280,484,598,
1716871680000,2024-05-28T04:48:00Z,101-1-1-0005,0,58,597,599,
1716871740000,2024-05-28T04:49:00Z,101-1-1-0005,44,74,128,154,
1716871800000,2024-05-28T04:50:00Z,101-1-1-0005,19,28,35,48,
1716871860000,2024-05-28T04:51:00Z,101-1-1-0005,335,142,552,661,
1716871920000,2024-05-28T04:52:00Z,101-1-1-0005,12,137,566,582,
1716871980000,2024-05-28T04:53:00Z,101-1-1-0005,599,434,598,951,
1716872040000,2024-05-28T04:54:00Z,101-1-1-0005,0,3,0,3,
1716872100000,2024-05-28T04:55:00Z,101-1-1-0005,166,267,555,637,
1716872160000,2024-05-28T04:56:00Z,101-1-1-0005,213,282,500,612,
1716872220000,2024-05-28T04:57:00Z,101-1-1-0005,0,0,0,0,
1716872280000,2024-05-28T04:58:00Z,101-1-1-0005,0,0,23,23,
1716872340000,2024-05-28T04:59:00Z,101-1-1-0005,3449,2438,2983,5170,
1716872400000,2024-05-28T05:00:00Z,101-1-1-0005,2469,3052,3909,5539,
1716872460000,2024-05-28T05:01:00Z,101-1-1-0005,1636,2583,2141,3732,
1716872520000,2024-05-28T05:02:00Z,101-1-1-0005,1508,2247,2235,3509,
1716872580000,2024-05-28T05:03:00Z,101-1-1-0005,615,570,668,1072,
1716872640000,2024-05-28T05:04:00Z,101-1-1-0005,691,1126,405,1381,
1716872700000,2024-05-28T05:05:00Z,101-1-1-0005,2516,2890,2293,4465,
1716872760000,2024-05-28T05:06:00Z,101-1-1-0005,2524,2505,2038,4098,
1716872820000,2024-05-28T05:07:00Z,101-1-1-0005,2608,2858,2463,4586,
1716872880000,2024-05-28T05:08:00Z,101-1-1-0005,2673,2537,2449,4424,
1716872940000,2024-05-28T05:09:00Z,101-1-1-0005,1694,2239,1649,3256,
1716873000000,2024-05-28T05:10:00Z,101-1-1-0005,4219,3893,2435,6235,
1716873060000,2024-05-28T05:11:00Z,101-1-1-0005,4724,6144,2349,8098,
1716873120000,2024-05-28T05:12:00Z,101-1-1-0005,5377,6228,2450,8585,
1716873180000,2024-05-28T05:13:00Z,101-1-1-0005,4110,4852,2089,6693,
1716873240000,2024-05-28T05:14:00Z,101-1-1-0005,3515,3579,3407,6064,
1716873300000,2024-05-28T05:15:00Z,101-1-1-0005,4735,3953,5100,8003,
1716873360000,2024-05-28T05:16:00Z,101-1-1-0005,4190,3967,5586,8030,
1716873420000,2024-05-28T05:17:00Z,101-1-1-0005,2952,2586,3899,5532,
1716873480000,2024-05-28T05:18:00Z,101-1-1-0005,2433,3133,2258,4564,
1716873540000,2024-05-28T05:19:00Z,101-1-1-0005,3785,3002,4089,6329,
1716873600000,2024-05-28T05:20:00Z,101-1-1-0005,3086,2244,4139,5629,
1716873660000,2024-05-28T05:21:00Z,101-1-1-0005,2427,2754,5292,6440,
1716873720000,2024-05-28T05:22:00Z,101-1-1-0005,2113,1337,1322,2828,
1716873780000,2024-05-28T05:23:00Z,101-1-1-0005,1457,1647,1097,2457,
1716873840000,2024-05-28T05:24:00Z,101-1-1-0005,1903,1478,2966,3821,
1716873900000,2024-05-28T05:25:00Z,101-1-1-0005,89,77,373,391,
1716873960000,2024-05-28T05:26:00Z,101-1-1-0005,2631,1874,2754,4244,
1716874020000,2024-05-28T05:27:00Z,101-1-1-0005,1089,1539,1145,2205,
1716874080000,2024-05-28T05:28:00Z,101-1-1-0005,556,323,678,934,
1716874140000,2024-05-28T05:29:00Z,101-1-1-0005,3246,3262,3797,5966,
1716874200000,2024-05-28T05:30:00Z,101-1-1-0005,658,578,508,1012,
1716874260000,2024-05-28T05:31:00Z,101-1-1-0005,36,3,6,36,
1716874320000,2024-05-28T05:32:00Z,101-1-1-0005,366,318,411,635,
1716874380000,2024-05-28T05:33:00Z,101-1-1-0005,1624,823,1037,2095,
1716874440000,2024-05-28T05:34:00Z,101-1-1-0005,3081,2106,2839,4689,
1716874500000,2024-05-28T05:35:00Z,101-1-1-0005,63,31,267,276,
1716874560000,2024-05-28T05:36:00Z,101-1-1-0005,526,687,501,999,
1716874620000,2024-05-28T05:37:00Z,101-1-1-0005,0,0,14,14,
1716874680000,2024-05-28T05:38:00Z,101-1-1-0005,1480,1614,1864,2875,
1716874740000,2024-05-28T05:39:00Z,101-1-1-0005,,,,,device_not_recording
1716874800000,2024-05-28T05:40:00Z,101-1-1-0005,,,,,device_not_recording
1716874860000,2024-05-28T05:41:00Z,101-1-1-0005,,,,,device_not_recording
1716874920000,2024-05-28T05:42:00Z,101-1-1-0005,,,,,device_not_recording
1716874980000,2024-05-28T05:43:00Z,101-1-1-0005,,,,,device_not_recording
1716875040000,2024-05-28T05:44:00Z,101-1-1-0005,,,,,device_not_recording
1716875100000,2024-05-28T05:45:00Z,101-1-1-0005,,,,,device_not_recording
1716875160000,2024-05-28T05:46:00Z,101-1-1-0005,,,,,device_not_recording
1716875220000,2024-05-28T05:47:00Z,101-1-1-0005,,,,,device_not_recording
1716875280000,2024-05-28T05:48:00Z,101-1-1-0005,,,,,device_not_recording
